,label,short,word
172,0,司法與不信任──論人民參審的憲法界限,"['司法', '與', '不', '信任', '─', '─', '論', '人民', '參審', '的', '憲法', '界限']"
173,0,稅捐法定主義之基本形貌（1）,"['稅捐', '法定', '主義之', '基本', '形貌', '（', '1', '）']"
174,0,張志朋律師編著《民法物權(圖說)》,"['張志', '朋律師', '編著', '《', '民法', '物權', '(', '圖說', ')', '》']"
175,0,論民法第八七六條之法定地上權,"['論', '民法', '第八', '七六', '條之', '法定', '地上', '權']"
176,0,“批發”抑或“零售”──《民法總則》的編纂定位與內容評析,"['“', '批發', '”', '抑或', '“', '零售', '”', '─', '─', '《', '民法總則', '》', '的', '編纂', '定位', '與', '內容', '評析']"
177,0,我國民法典物權編占有規則立法研究,"['我國', '民法典', '物權', '編', '占有', '規則', '立法', '研究']"
178,0,司法裁判過程中權利的不確定性,"['司法', '裁判', '過程', '中', '權利', '的', '不確', '定性']"
179,0,抵押物租金債權處分之效力與民法第 864 條抵押權效力之競合－－民法研討會第八十次研討會會議紀錄,"['抵押物', '租金', '債權', '處分', '之', '效力', '與', '民法', '第', ' ', '864', ' ', '條', '抵押', '權', '效力', '之', '競合', '－', '－', '民法', '研討會', '第八', '十次', '研討會會', '議紀錄']"
180,0,大陸民法總則基本規定概論（1）,"['大陸', '民法總則', '基本', '規定', '概論', '（', '1', '）']"
181,0,民法第195條第3項身分法益侵害之界線,"['民法', '第', '195', '條第', '3', '項', '身分', '法益', '侵害', '之界線']"
182,0,魁北克新民法典和人權──共通規定之新模式（譯文）,"['魁北克', '新', '民法典', '和', '人權', '─', '─', '共通', '規定', '之', '新', '模式', '（', '譯文', '）']"
183,0,裁判選輯：民法類,"['裁判', '選輯', '：', '民法', '類']"
184,0,中國大陸民法總則非法人組織規定的解讀,"['中國大陸', '民法總則', '非法人', '組織', '規定', '的', '解讀']"
185,0,民法扶養義務與老人福利法第41條保護安置費用償還之適用問題──簡評最高行政法院101年度判字第562號判決,"['民法', '扶養', '義務', '與', '老人', '福利', '法', '第', '41', '條保護', '安置', '費用償', '還之', '適用', '問題', '─', '─', '簡評', '最高', '行政法院', '101', '年度', '判字', '第', '562', '號判決']"
186,0,居於憲法訴訟權核心的冤罪防抑──評釋字第752號解釋,"['居', '於', '憲法', '訴訟權', '核心', '的', '冤罪', '防抑', '─', '─', '評釋', '字', '第', '752', '號解釋']"
187,0,論反於真實之認領：瑞士民法、德國民法與我國民法之比較觀察,"['論', '反於', '真實', '之', '認領', '：', '瑞士', '民法', '、', '德國', '民法', '與', '我國', '民法', '之', '比較', '觀察']"
188,0,中國大陸民法總則的基本特徵及制度適用時的課題,"['中國大陸', '民法總則', '的', '基本', '特徵及', '制度', '適用', '時', '的', '課題']"
189,0,連帶保證債務清償風險之減低或消除，可以作為沒收的客體嗎？──臺灣高等法院104年度金上重更（一）字第18號刑事判決評析,"['連帶', '保證', '債務', '清償', '風險', '之', '減低', '或', '消除', '，', '可以', '作為', '沒收', '的', '客體', '嗎', '？', '─', '─', '臺灣', '高等法院', '104', '年度', '金上', '重', '更', '（', '一', '）', '字', '第', '18', '號', '刑事', '判決', '評析']"
190,0,職業法官與平民法官在法庭的互動以及判決意見的差異（上）,"['職業', '法官', '與', '平民', '法官', '在', '法庭', '的', '互動', '以及', '判決', '意見', '的', '差異', '（', '上', '）']"
191,0,東亞迫遷法庭及台灣居住權運動現況與挑戰,"['東亞迫', '遷', '法庭', '及', '台灣', '居住', '權運動', '現況', '與', '挑戰']"
192,0,對卸任董事提起代表訴訟之限制──評臺灣高等法院106年度金上字第5號民事判決,"['對', '卸任', '董事', '提起', '代表', '訴訟', '之', '限制', '─', '─', '評', '臺灣', '高等法院', '106', '年度', '金上', '字', '第', '5', '號', '民事', '判決']"
193,0,服用毒品與不能安全駕駛──評臺灣高等法院臺中分院106年度交上易字第353號判決,"['服用', '毒品', '與', '不能', '安全', '駕駛', '─', '─', '評', '臺灣', '高等法院', '臺', '中', '分院', '106', '年度', '交上', '易字', '第', '353', '號判決']"
194,0,實務法學：刑法類,"['實務', '法學', '：', '刑法', '類']"
195,0,淺論我國難民法草案之幾個問題,"['淺論', '我國難', '民法', '草案', '之幾個', '問題']"
196,0,德國民法與臺灣民法動產善意受讓法律構造之比較研究,"['德國', '民法', '與', '臺灣', '民法', '動產', '善意', '受讓', '法律', '構造', '之', '比較', '研究']"
197,0,第二審程序基於請求基礎事實同一之當事人追加──最高法院106年度第13次民事庭會議決議評釋,"['第二', '審', '程序', '基', '於', '請求', '基礎', '事實', '同一', '之', '當事人', '追加', '─', '─', '最高法院', '106', '年度', '第', '13', '次', '民事', '庭會議', '決議', '評釋']"
198,0,臺灣高等法院105年度重上字第621號民事判決之評釋,"['臺灣', '高等法院', '105', '年度', '重上', '字', '第', '621', '號', '民事', '判決', '之', '評釋']"
199,0,公訴管理模式的資訊化時代變局──北京市檢察機關出庭管理系統上線運行,"['公訴', '管理模式', '的', '資訊化', '時代', '變局', '─', '─', '北京市', '檢察機關', '出庭', '管理系', '統上線', '運行']"
200,0,法律近代化對女性的負面影響──以民國榮縣繼承糾紛中的寡婦權利為例,"['法律', '近代化', '對', '女性', '的', '負面', '影響', '─', '─', '以民國', '榮縣', '繼承', '糾紛', '中', '的', '寡婦', '權利', '為例']"
201,0,老福法第41條照護老人費用償還請求權之定性及其與民法扶養義務減輕之關係──最高行政法院101年度判字第562號判決評析,"['老福法', '第', '41', '條照護', '老人', '費用償', '還請', '求權', '之', '定性', '及其', '與', '民法', '扶養', '義務', '減輕', '之關', '係', '─', '─', '最高', '行政法院', '101', '年度', '判字', '第', '562', '號判決', '評析']"
202,0,證交法第171條第1項第3款特別背信罪──關於「已依本法發行有價證券公司」是否包括從屬公司之疑義,"['證交法', '第', '171', '條第', '1', '項', '第', '3', '款特別', '背信', '罪', '─', '─', '關於', '「', '已依', '本法', '發行', '有', '價證券', '公司', '」', '是否', '包括', '從屬', '公司', '之疑義']"
203,0,論以權利、義務和責任為結構的民法典模式——“民事責任後果說”之檢討,"['論以', '權利', '、', '義務', '和', '責任', '為', '結構', '的', '民法典', '模式', '—', '—', '“', '民事', '責任後果', '說', '”', '之檢討']"
204,0,媽媽嘴案判老闆連帶賠償368萬─民法第188條僱用人侵權責任,"['媽媽', '嘴', '案判', '老闆', '連帶賠償', '368', '萬', '─', '民法', '第', '188', '條', '僱用人', '侵權', '責任']"
205,0,中國大陸民法總則的新發展,"['中國大陸', '民法總則', '的', '新', '發展']"
206,0,以基金會為主導模式的慈善組織法律架構,"['以', '基金', '會為', '主導', '模式', '的', '慈善', '組織', '法律', '架構']"
207,0,德國民法上給付遲延之救濟──現代或破舊的債法？（譯文）,"['德國', '民法', '上', '給付', '遲延', '之', '救濟', '─', '─', '現代', '或', '破', '舊', '的', '債法', '？', '（', '譯文', '）']"
208,0,論無權代理人的責任－－對《民法總則》第171條的一種解讀,"['論無權', '代理人', '的', '責任', '－', '－', '對', '《', '民法總則', '》', '第', '171', '條的', '一種', '解讀']"
209,0,裁判選輯：民法類,"['裁判', '選輯', '：', '民法', '類']"
210,0,民法典應當如何制定？－－關於《民法總則（草案）》第一章的修改意見,"['民法典', '應當', '如何', '制定', '？', '－', '－', '關於', '《', '民法總則', '（', '草案', '）', '》', '第一章', '的', '修改', '意見']"
211,0,婚攝業者遺失影帶之非財產上損害──臺灣高等法院99年度上易字第1147號判決評釋,"['婚', '攝業者', '遺失', '影帶', '之', '非', '財產上', '損害', '─', '─', '臺灣', '高等法院', '99', '年度', '上易', '字', '第', '1147', '號判決', '評釋']"
212,0,裁判選輯：民法類,"['裁判', '選輯', '：', '民法', '類']"
213,0,《民法總則》規定的民法特別法鏈接條款,"['《', '民法總則', '》', '規定', '的', '民法', '特別', '法鏈', '接條款']"
214,0,《民法總則（草案）》修改建議稿,"['《', '民法總則', '（', '草案', '）', '》', '修改', '建議', '稿']"
215,0,論民法第979條之1與結婚目的贈與－－簡評最高法院100年度台上字第130號判決,"['論', '民法', '第', '979', '條之', '1', '與', '結婚', '目的', '贈', '與', '－', '－', '簡評', '最高法院', '100', '年度', '台上', '字', '第', '130', '號判決']"
216,0,論民法典立法討論中不同類型問題的輕重緩急,"['論', '民法典', '立法', '討論', '中', '不同', '類型', '問題', '的', '輕重', '緩急']"
217,0,《民法總則（草案）》訴訟時效制度的修改建議,"['《', '民法總則', '（', '草案', '）', '》', '訴訟', '時效', '制度', '的', '修改', '建議']"
218,0,《法國民法典：合同法、債法總則和債之證據》法律條文及評注,"['《', '法國', '民法典', '：', '合同法', '、', '債法', '總則', '和', '債之證', '據', '》', '法律', '條文及', '評注']"
219,0,一般債法在未來民法典中的規範配置,"['一般', '債法', '在', '未來', '民法典', '中', '的', '規範', '配置']"
220,0,我國立法不宜正面、積極地規定法律行為的生效要件－－反思《民法總則（草案）》第121條的立法方式,"['我國', '立法', '不宜', '正面', '、', '積極', '地', '規定', '法律', '行為', '的', '生效', '要件', '－', '－', '反思', '《', '民法總則', '（', '草案', '）', '》', '第', '121', '條的', '立法', '方式']"
221,0,日本非營利法人之一般法人制度,"['日本', '非營利', '法人', '之', '一般', '法人', '制度']"
222,0,民商合一體制對民法典合同編的要求,"['民商', '合一', '體制', '對', '民法典', '合同', '編的', '要求']"
223,0,《民法總則（草案）》（“民事法律行為”章）修改意見,"['《', '民法總則', '（', '草案', '）', '》', '（', '“', '民事法律', '行為', '”', '章', '）', '修改', '意見']"
224,0,論過失侵害利益之侵權責任－－區別權利侵害與利益侵害的困境與突破－－民法研討會第七十九次研討會會議紀錄,"['論過', '失', '侵害', '利益', '之', '侵權', '責任', '－', '－', '區別', '權利', '侵害', '與', '利益', '侵害', '的', '困境', '與', '突破', '－', '－', '民法', '研討會', '第七十九', '次', '研討會會', '議紀錄']"
225,0,虛擬財產的範疇界定和民法保護模式,"['虛擬', '財產', '的', '範疇', '界定', '和', '民法', '保護', '模式']"
226,0,資料與網路虛擬財產的民法保護,"['資料', '與', '網路', '虛擬', '財產', '的', '民法', '保護']"
227,0,非公開發行公司股權協議收購中目標公司小股東權益保護問題初探——兼評臺灣高等法院101年度金上字第12號民事判決,"['非公', '開發行', '公司', '股權', '協議', '收購', '中', '目標', '公司', '小股', '東權益', '保護', '問題', '初探', '—', '—', '兼評', '臺灣', '高等法院', '101', '年度', '金上', '字', '第', '12', '號', '民事', '判決']"
228,0,不動產財產權交易安全立法──民法第166條之1之可行性評估,"['不動產', '財產權', '交易', '安全', '立法', '─', '─', '民法', '第', '166', '條之', '1', '之', '可行性', '評估']"
